Player ID,Name,Pos,Team,Cost,opponent,team_Oi,opponent_Di,xGI,projected GI,team_Di,opponent_Oi,xGc,projected Gc,projected net goals
198,Tuanzebe,DEF,Burnley,3.9,Arsenal,1.11,0.28,0.0033333333333333335,0.0,1.39,0.97,2.1733333333333333,2.11,-2.11
670,Roefs,GK,Sunderland,4.6,Everton,0.83,1.25,0.002,0.0,0.56,0.56,1.192,0.67,-0.67
209,Laurent,MID,Burnley,4.9,Arsenal,1.11,0.28,0.01,0.0,1.39,0.97,1.166,1.13,-1.13
310,Barry,FWD,Everton,5.7,Sunderland,0.56,0.56,0.008,0.0,1.25,0.83,0.52,0.43,-0.43
608,Scarles,DEF,West Ham,4.4,Newcastle Utd,0.42,0.69,0.005,0.0,1.25,0.83,1.07,0.89,-0.89
67,Petrović,GK,Bournemouth,4.5,Manchester City,1.39,0.42,0.0,0.0,0.83,1.25,1.53,1.91,-1.91
152,Veltman,DEF,Brighton,4.4,Leeds United,1.39,1.11,0.0,0.0,1.25,1.11,1.275,1.42,-1.42
139,Verbruggen,GK,Brighton,4.4,Leeds United,1.39,1.11,0.0,0.0,1.25,1.11,1.266,1.41,-1.41
109,Henry,DEF,Brentford,4.4,Crystal Palace,1.25,1.11,0.0,0.0,0.97,1.11,0.48,0.53,-0.53
510,Jair Cunha,DEF,Nott'ham Forest,4.3,Manchester Utd,0.14,0.97,0.0,0.0,1.25,1.53,3.28,5.02,-5.02
366,A.Becker,GK,Liverpool,5.4,Aston Villa,0.97,0.56,0.0,0.0,1.39,1.25,1.81,2.26,-2.26
344,Bijol,DEF,Leeds United,3.9,Brighton,1.11,1.25,0.0,0.0,1.11,1.39,0.65,0.9,-0.9
367,Mamardashvili,GK,Liverpool,4.3,Aston Villa,0.97,0.56,0.0,0.0,1.39,1.25,1.6966666666666665,2.12,-2.12
721,Milosavljević,DEF,Bournemouth,4.5,Manchester City,1.39,0.42,0.0,0.0,0.83,1.25,0.295,0.37,-0.37
314,Leno,GK,Fulham,5.0,Wolves,0.83,1.39,0.0,0.0,1.39,0.69,1.3679999999999999,0.94,-0.94
470,Dúbravka,GK,Burnley,4.0,Arsenal,1.11,0.28,0.0,0.0,1.39,0.97,1.9300000000000002,1.87,-1.87
600,Areola,GK,West Ham,4.3,Newcastle Utd,0.42,0.69,0.0,0.0,1.25,0.83,1.922,1.6,-1.6
565,Vicario,GK,Tottenham,5.1,Chelsea,1.25,1.11,0.0,0.0,0.83,1.11,1.2,1.33,-1.33
733,Lammens,GK,Manchester Utd,5.0,Nott'ham Forest,1.53,1.25,0.0,0.0,0.97,0.14,1.5266666666666666,0.21,-0.21
736,Donnarumma,GK,Manchester City,5.7,Bournemouth,1.25,0.83,0.0,0.0,0.42,1.39,0.764,1.06,-1.06
469,Pope,GK,Newcastle Utd,5.2,West Ham,0.83,1.25,0.0,0.0,0.69,0.42,1.066,0.45,-0.45
101,Kelleher,GK,Brentford,4.5,Crystal Palace,1.25,1.11,0.0,0.0,0.97,1.11,1.31,1.45,-1.45
111,Pinnock,DEF,Brentford,4.3,Crystal Palace,1.25,1.11,0.0,0.0,0.97,1.11,1.01,1.12,-1.12
2,Arrizabalaga,GK,Arsenal,4.2,Burnley,0.97,1.39,,,0.28,1.11,,,
3,Hein,GK,Arsenal,4.0,Burnley,0.97,1.39,,,0.28,1.11,,,
4,Setford,GK,Arsenal,4.0,Burnley,0.97,1.39,,,0.28,1.11,,,
9,Kiwior,DEF,Arsenal,5.4,Burnley,0.97,1.39,,,0.28,1.11,,,
11,White,DEF,Arsenal,5.4,Burnley,0.97,1.39,,,0.28,1.11,,,
13,Clarke,DEF,Arsenal,3.9,Burnley,0.97,1.39,,,0.28,1.11,,,
14,Kacurri,DEF,Arsenal,3.9,Burnley,0.97,1.39,,,0.28,1.11,,,
15,Nichols,DEF,Arsenal,3.9,Burnley,0.97,1.39,,,0.28,1.11,,,
23,Fábio Vieira,MID,Arsenal,5.4,Burnley,0.97,1.39,,,0.28,1.11,,,
27,Nelson,MID,Brentford,4.8,Crystal Palace,1.25,1.11,,,0.97,1.11,,,
28,Kabia,MID,Arsenal,4.5,Burnley,0.97,1.39,,,0.28,1.11,,,
29,Sambi,MID,Arsenal,4.5,Burnley,0.97,1.39,,,0.28,1.11,,,
30,Havertz,FWD,Arsenal,7.3,Burnley,0.97,1.39,,,0.28,1.11,,,
31,G.Jesus,FWD,Arsenal,6.4,Burnley,0.97,1.39,,,0.28,1.11,,,
33,M.Bizot,GK,Aston Villa,4.4,Liverpool,1.25,1.39,,,0.56,0.97,,,
34,Gauci,GK,Aston Villa,4.0,Liverpool,1.25,1.39,,,0.56,0.97,,,
35,Marschall,GK,Aston Villa,4.0,Liverpool,1.25,1.39,,,0.56,0.97,,,
42,A.García,DEF,Aston Villa,3.9,Liverpool,1.25,1.39,,,0.56,0.97,,,
43,Alex Moreno,DEF,Aston Villa,4.0,Liverpool,1.25,1.39,,,0.56,0.97,,,
